如何看待恒大抽调1500名校招大学生去贵州大方扶贫？, 06.06更新：已经离职恒大，跳槽啦  ------------------------------------------分割线-------------------------------------------------------  利益相关，本人恒大家属，本来打算今年结婚，目前男朋友已被选上抽调去大方。  扶贫这件事恶在3点：  1. 不服从，就问责 的一贯作风。从不反思自己的决策是否有问题或者执行手段有问题。  2. 信息的彻底不对称 。我想你跟一个公司签劳动合同之前，你一定会关注你会在哪工作，工作做什么，你可以得到什么这三点吧。为什么你签了合同之后，公司对你有了调动，你就失去这些知情权了呢？就得一脸懵逼地接受调动。  3. 视对员工的人文关怀为粪土   ---------------------------------------------下面说事---------------------------------------------------  我男朋友也是校招进的恒大，在他在恒大的整个过程中我彻底见识到了，一家公司是如何把，不服从就问责，体现地淋漓尽致的。我承认，作为一名公司的员工，工作上是应该服从公司利益。但是，这不意味着公司对我可以 肆意索取 吧。   恒大恶心就恶心在，天然的认为员工该服从一切，不服从就对你做道德审判，就问责，选择彻底无视颁布的那个任务是否具有合理性。  比如公司发通稿，会要求所有员工集体当水军，每人得转评多少条，还要截图证明上报，请问公司有什么权利占用员工私人的朋友圈、微博这些私人关系链？  比如那个所谓的打击官僚主义办公室，必须得上报人选被打击一下，我想这个办公室就是形式主义这种官僚特征的最好代言人了吧。  又比如恒大金服上线，每个员工必须拉到多少人下载注册app，否则就怎么怎么样。  再比如这次扶贫。   扶贫的文件发下来，几个关键词是，人员范围是本科毕业5年以内的，选派期间每月补贴3000元，根据扶贫进展情况原则上半年到一年可返回原单位，轮岗期满后特别优秀的予以晋升嘉奖。  每月补贴3000元，那本来在原岗位工作每月该得的奖金还发不发？  原则上半年到一年可返回原单位，原则上是指什么？有可能的变数是哪些？  特别优秀的可以予以晋升嘉奖，特别优秀的标准是什么，特别优秀占全部被抽调员工的比例有多少，或者起码有一个大概的说法吧？   就算恒大真的弱鸡，做一个1500人的集体工作大调动（甚至都涉及到工作城市变迁了），就是如此仓促想不清楚细则，只能用模棱两可的话术。那起码你们也稍微有点人文关怀，告诉一下员工那边的生活情况，好让被抽调的人有个准备吧。可是呢，什么都不知道。住在哪里，在哪办公，那里的生活情况是什么样的，公司没有给任何信息。全靠猜，或者和已经过去的同事打听。当然，要求恒大能给被抽调员工发布一条大方县生活工作小贴士，实在是太难为他们了。毕竟这家公司加班是无偿的，工作中的大额经费都要个人先补贴，报销一拖就是大半年，而且 零年假 ，连请个婚假都要看领导脸色。   抽调去扶贫整件事，从头到尾都是信息不对称的。没有人知道过去了具体要做什么，对于个人发展来说到底意味着什么。一切都突如其来。   最后我想说，我敬佩愿意承担社会责任的企业，如果这个世界上可以因为我们的努力，少一个人挨饿受冻，这都值得敬佩。  但这并不意味着你有资格站在道德高点上斥责我，为什么不离开自己的家人去扎根别地，去奉献去付出。正如另一个知友所说的，提供参与公益的机会，和强迫弱势的大学生去扶贫，是两件事吧。  扶贫是件好事，但被你们落实地真心恶心了。   只有对自己不自信的人，才会一直选择用淫威强压他人吧。  就算你做的扶贫如何利在千秋，也不会真的让人对你拥有敬意。因为你并不伟大。  我也坚信真正伟大和现代化的公司，对待员工不会如此粗暴，视人文关怀为粪土。做公益也不是为了面子工程，而是这家公司真正的价值观是希望这个世界变得更好。 
贵州大学附近的环境和城市生活怎么样？能不能吃上大排档？,谢邀。 看你的问题你应该是2016级贵州大学的新生，我把你的问题拆分成3个问题一一回答：1、贵州大学周边的环境；2、贵州大学周边的城市生活；3、有没有大排档。 解答： 1、贵州大学处于贵州省贵阳市花溪区，环境问题很好的毋庸置疑，正所谓爽爽的贵阳，而花溪区也算是贵阳市最凉爽的地方了，在其他地方已经很热了的时候这边晚上睡觉都还要盖被子的。你是贵大2016级的新生，新生的话都在贵大的新校区，4人寝（上床下桌）或6人寝。 2、贵州大学周边的城市生活即为花溪区的生活，花溪区有美丽的平桥、花溪公园、花溪湿地公园，对于生活而言，虽然没有大都市的繁华，但是也少了喧嚣。但是花溪却是一个休闲度假的好地方。城市生活：好。 3、大排档的话我不知道你指的是哪种，我理解的是晚上撸串的摊子，这个是有的，还很多，不过学校旁边没有多少。既然你问到了大排档我也跟你讲讲其他的，这边也有很多通宵营业的KTV，而且价钱也不贵。 另外，作为你将来的学长。贵州欢迎你！贵州大学欢迎你！！
贵州财经大学图书情报专业硕士如何？,呃呃呃呃。这个我可以强答一波，今年贵州财经图书情报专业是第一年开，分相对低。然后我是从会计专硕调剂到图书情报。所以说，这个学校的这个专业还没人体验过。学制3年，学费略贵。  环境好，山清水秀的，宿舍两人间，独立卫浴。我就知道这么多。剩下的等我读一段时间再追评。 
怎么向大学同学尽量好的介绍自己的家乡:贵州。才能显得不卑不亢？,童鞋你知道茅台酒不？
贵州师范大学的学哥学姐们，我想问问贵州师范大学好考吗？谢谢，我是贵州当地的。,好考……比较好的专业是汉语言和数学吧，反正也就是个二本专业，在贵州的话还是比较好找工作的（但是只会是很普通的初中之类的，因为现在很多好点的学校收的都是西南大学免费师范生之类的），宿舍条件……除了没有洗澡间都还不错，上床下桌，老停水。（我不是贵师大的，不过我妹妹今年高考，我问了很多贵师大的同学，仅供参考）
贵州大学？,感谢邀请，我是光晶哥， 贵州大学（Guizhou University），简称贵大，创始于1902年，位于中国贵州省贵阳市，是 教育部   与 贵州省人民政府   合作共建的国家“ 211工程   ”全国重点建设综合性大学，贵州省属重点综合性大学，全国本科统招第一批次重点大学。是“ 卓越法律人才教育培养计划   ”“ 卓越农林人才教育培养计划   ”和“卓越工程师教育培养计划”重点建设大学。 2012年成为教育部“ 2011计划   ”协同创新中心牵头高校，入选教育部“ 中西部高校综合实力提升工程   ”成为教育部在西部地区重点建设的14所高水平大学之一，“ 中西部高校联盟   ”成员，中国最早创办的大学之一。 贵州大学历经 贵州大学堂   、省立贵州大学、国立贵州农工学院、国立贵州大学等时期，1950年10月定名为贵州大学。与贵州农学院、 贵州工业大学   等院校合并，2012年12月，成为教育部与贵州省人民政府共建高校。 学校在校全日制学生54279人，研究生6533人，在职职工3922人；学校占地面积4285.56亩（不包含新校园扩建二期工程）。图书馆现有馆藏纸质文献310余万册，中外文电子图书201余万册，中外文数据库43个。
贵州财经大学怎么样啊？,可以多来对门我们这边找白衣天使
我是贵州2017年考生，分数530超一本线74，被录取到了天津外国语大学，教育技术专业，这个学校好不？,你是哪的人啊？怎么可能超一本线这么多？
2017年贵州高考理科563 省排名4600有多大把握上厦门大学临床医学?,小透明竟然收到了邀请，可是我不是学医学也不是甘肃人。 但是我要强答一次。 首先声名三点:1我们只能是建议，如果你自己后悔你的决定你只能抽自己嘴巴而不能怪我们。2你真的要学医吗，慎重啊孩子。3其实我感觉哪个大学都差不多，自己的人生态度更重要，每个大学都很努力的给你们创造机遇。下面开始建议  首先，高考是一件严肃而重要的事 。 高考，决定了你的未来，这是人生最重要的转折点。别和我说以后你还可以转专业，改变人生，你的人生基本定型了。这是一项高风险但是高收益的投资。但这绝对不是让你选择最保守的方案，你参加高考是为了和别人不一样而不是一样。  其次，青年人给你的建议比爸妈的更重要。  我是来自一个高考大省，对，就是分数线很高的那个。这个问题很有趣的，在于提问者给出了名次而不是分数。对于分数的说明没有任何意义，你的排名更重要。全省4000多的排名，说明楼主成绩很高，这个时候一定要选对学校。估计985能去，而且是很好的那种。 这里要说的是，老人们给你的建议都很有限。我说的老人是指正经历过大学人之外的人。他们有的读过大学，有的没有，他们只能按照他们的思维方式给你建议，但是请想一下，我们这个日新月异的社会，很多想法跟不上时代的发展，他们认为的大学或者专业，和实际情况差别很大。我不否认他们很关心你，为了你好，但是别人的建议有多大参考价值，请慎重。  最后，眼光决定了你的未来，永远不要在你能看到的尽头拼搏 。老实说，我妈希望我读完大学回去考公务员然后结婚。但是这不是我想要的生活。我也同意这种生活压力很小，我会生活的很舒心。但是，你是年轻人，要有长远的眼光。我的建议是，去大城市看看，当你的双眼睁开了，你就不想闭上。不论你去哪所大学，也建议你能够出国看看，世界还是很不一样的。(不过我还是觉得国内比较适合我) 最后的最后，说点正题吧，我没去过厦门，所以也没有到过厦门大学。不过见过很多厦大的交换生，厦门大学很不错，实力很强，最近国内排名蹭蹭涨。听说校园环境优美，是中国最美的高校之一。一起来看流星雨就是在那里拍的。宿舍都是海景房。 以上
贵州大学是个怎样的学校?, 只能说你见识短，少和在外面读书的同学交流吧，不然到时候你自己该怎么看这条帖子 
西南大学还是贵州师范大学？,录取人数和参考书目之类的基本信息你自己不会找吗？这也要伸手？？？  西南大学和贵师大不是一个梯度，没能上西南大学调剂去贵师大还差不多。  作为一战西南大学失败二战华师的人，我忍住想要黑一黑它的冲动，认真劝你，要么拼命，要么换学校，西南大学的分数很高。  求稳的话，贵师大吧，在一个学校待六年又怎么了，熟悉的老师熟悉的套路熟悉的环境熟悉的城市，当一个老司机岂不是美滋滋。
如何看待贵州大学校长郑强？,他现在我们学校的校长。他平易见人，经常跑到教学楼看我们上课的情况，去寝室看我们的生活起居。为学校做了很多事，一来就整顿学风。贵州是个麻将盛行的地区，赌博风气很重。我们学校周边很多麻将室。他除了要求我们学知识的同时，也要求我们有道德有理想。他亲自带队到学校周边去抓赌，手段严厉，处罚严厉。以前考试作弊处罚不严厉，他来了之后作弊被抓到的轻则留校察看，重的直接叫家长来领走了。。。现在我们学校风气好了很多很多。强哥挺好，他敢说，他也真的有在做事。
怎样看待贵州大学校长郑强的“很多理工科学生没有情感”？,事实上中国理科学生虽然比文科学生智商高、占用教育资源多、毕业待遇更好，但的确既没有做好马桶盖又没得诺奖。  结论：和平奖和文学奖早该滚出诺贝尔奖了，简直是对于科学的侮辱。
贵州文科考生578分，在北方工业大学和贵大间纠结，贵州大学是211而且离家近，但是北京是大城市，所以？,贵州大学。 北京生活费贵，而且有211就去211
贵州医科大学口腔学院好吗？,是高考填报志愿吗？ 先说住宿吧，大一到大四上住在新校区（在大学城，有独立卫生间+供热水洗澡，24小时供电），大四下开始实习回到老校区（在市区，老校区嘛……住宿就尴尬了点，但始终是市区，相较新校区要方便一点）。 学习的话，教口腔的老师我感觉都挺不错，挺负责的，课也挺生动的。学院也会组织一些活动让学生去了解口腔医学，无论是去参观工厂啊，或是雕牙比赛之类的，学院也在尽可能的让学生体验口腔这门专业。还有什么去日本交换生，港大参观之类的。在大三的时候学生会有2个月去大临床实习的机会，这是其他专业没有的，说是为了让我们感受一下大临床的生活。 当然有好的也有不好的。比如学习口腔知识的时间有点晚（听说其他学校的大二就上了，我们大三才上），教学器材可能比较差（我也没见过其他学校的，但是对于目前我来说我觉得够用了）。其他暂时想不起来了…… 唠唠叨叨那么多，希望这些对你有帮助。 补充一下，他是一本专业，独立院系，有自己的贵州医科大学附属口腔医院。最主要的是，没有雾霾。哈哈哈哈
贵州大学校长说，清华北大多汉奸，你们怎么看？,1.我没看过这方面的资料，不知道  清华北大出去的比例多少，回来的又有多少？记不得是谁说的：现在北大最大的问题是没有学术自由，完全没有了五四时期的精神。这或许就是大家都往外跑的最大的原因吧。 2.我也见过几个清华的，1个工作2年就当上央企院长助理27岁，1个研究院技术总工50岁，1个上市民企下属公司副总33岁。他们对技术的态度，办事的认真和努力，以及对问题的宏观掌握，相比他们，我这个211的就太懒太随便了。 3.中国真正掌握资源的中流砥柱就是他们这样栋梁。当我们还在愤指不公的时候，他们早就高屋建瓴，享受回报了。 4.最后， 一个成熟的人，不要指望国家变成天堂来给你养老。自己不努力改变世界，却想着世界为你服务，你当世界是傻X啊……
我是今年贵州的一名高考生，被中国石油大学克拉玛依校区录取，在纠结去不去？, 新开校区，听说是石油大学被压拉上贼船的，过两年要独立，估计最后会是西南石油的水平。 
本人是贵州二本分数线出头左右的在外省读大学的大学生，想考研，但是心里没底，英语太差！求建议了！？,读吧，贵州需要你
贵州大学法硕（法学）好考吗，就业怎么样？, 法硕是挺简单的过线即可。但是这个看你一志愿是否填贵大，如果填贵大，那就算过线的分数不高，也不用担心，但是如果是调剂的就说不准了。而且好像现在贵大专硕也会有奖学金。图片是贵大2016年研究生的分数，依次为初试分数，复试分数，总成绩。就业方面的话，如果想留在贵州发展前景还是挺好的。
电子科技大学硕士毕业做微波电路方向，已拿到中电55所和航天十院061offer，家是贵州的该如何选择?,题主最后签的哪里？贵州航天怎么样嘛？贵阳生活怎么样嘛。题主 我也拿到了航天科工十院一个offer，但我不是贵州人 对贵州贵阳了解不多  所以有点纠结去还是不去。
211末尾贵州大学，网络工程专业，大三了，很迷茫，今年研究生考试刚完，明年我也想参加，可是有很多疑虑？,我是贵阳出来的，在一个985读研，我很多高中同学也在贵大毕业了。看到贵大还是有点感情的，说两句过来人的话。  其实题主鸡汤的东西估计你看得比我还多，我们知道那些东西用处有限。  先推荐题主看一个视频系列，哈佛大学公开课《幸福课》，在网易公开课里能找到。里面几乎有你描述里所有问题的答案。  一年时间对于考研来说很长了，半年都很足够了，我认识的人考研一般用了四个月左右。但对于题主来说，这个时间还是很紧的。因为你要在这一年改变近二十年来形成的你，还要考上一个好学校的研究生。  先说一句复试吧，复试看你初试和复试的综合分。也就是说初试和复试表现好后自然就会被推到导师面前让他们选了（假设你之前没联系老师），川大我不了解，我了解很多学校的学院学生通过复试的名额比老师能招的学生名额要多。那这就是说你初试和复试过了不用愁没老师要你，只是可能你去不了最好的导师那而已。  我劝你考研期间在外面租一个房子，环境因素比你想象的大，租房的时候注意供暖供电供水是否持续，特别是供暖，考研在冬季，一个温暖的环境是学习的保障。  坚持体育锻炼，特别是有氧运动锻炼。体育锻炼是提高执行力的最好方法了，没有之一。但是锻炼贵在坚持，知乎上有很多关于锻炼的文章可以系统看看。  制定计划。计划越详细越好，但得有弹性，得有计划实施不了的解决办法和弥补措施。计划得用笔写下来，每天看多次提醒自己。  如果题主玩游戏或者其他的东西，我建议题主戒了。比如说LOL，要是实在想玩戒不了的话，那你规定每周只能玩两次人机，一次一小时。戒东西得有个过程，一步步来。  关于执行力，可以看斯坦福大学出的《自控力》。朋友推荐的，不是鸡汤，有理论和数据支撑。  我个人建议，题主这个寒假可以打份工，最好是服务类的，面向人并且有个人负责元素的。比如电影院，饭店，咖啡厅等。  综上，祝题主一切顺利。等考上了在这个回答下评论下就行。
2017贵州省高考排名6400可以填什么大学？,建议走好一点的二本王牌专业，要不就是一本的差专业。
请问各位大神我是来自贵州的17届文科考生515的分数 二本线453 可以报哪些大学 想学中医或者法律？,湖南中医学院和贵州中医学院可以选。
最近貴州大學的校長鄭强說了实話，不知各位知友如何看待空姐考研，以及對空姐這一行業的美化？,个人认为考研是对个人能力的一种认可和提升，不仅仅是文凭。空中乘务员的第一职责是保障旅客安全，并不是为旅客服务。同时，空中乘务员的知识涵盖需要较为广泛，考研从某个方面来讲也是对乘务员知识能力的提升。不太懂他为何要对空姐进行贬低，服务行业工作也不容易。如果说空姐不配考研，那么，什么样的人才具有考研的资格？难道说有明确的要求吗？赤裸裸的职业歧视。
贵州大学的社会工作专业如何？,我就是贵大的 社会工作专业   算你学长 读了三年   我觉得还是报其他专业吧，
贵州人报考贵州大学要高出一本分数线多少？,一般高出一二十分就可以了
四川人，在南京邮电大学读本科，考研失利，打算调剂到上海理工大学和贵州大学的信息与通信工程专业，哪个好？,选上理，地理位置决定发展平台，很重要，要比你以后拿个B区211学历强。
贵州医科大学的社会体育与指导专业怎么样？,好
内陆学生（贵州）考上香港大学牙医学院有多难？,牙醫學院有內地來的本科生，全部學霸妥妥的。需要注意的是，牙醫學院不是醫學院（李嘉誠醫學院）下面的一個院系，而是一個學院faculty，所以請到牙醫學院的官方網站上尋找信息。樓上所說的廣東話教學，不敢苟同。據我所知，牙醫學院是全英文教學的。這裡不僅有中國學生，還有新加坡等外國留學生。不過臨床階段的病人都是香港本地人，不會廣東話的牙科學生，雖有護士幫助翻譯，但醫患溝通方面可能還是不太自如，不過廣東話並沒有那麼難學，加油。
贵州财经贵州医科大大理大学哪个好一些？？,财经
2017贵州高考理科考生，成绩估在六百分出头，想学口腔医学，推荐那些大学？,如果自己家人有门路，可以在本地人民医院就业，那么填报哪里的其实无所谓。华北地区想进公立医院必须拖关系或者交门槛费，江浙沪是逢进必考拖关系意义不大。贵省是怎么个人事制度我不清楚，但建议你要从事这一行最好搞清楚。 如果就是打算出来，不想回老家了，那也简单，想去哪里就报考那里，今后就也方便。 一般来说穷山恶水出刁民，如果周边人口腔卫生状况越差，题主作为牙医获得成就感的可能性越低。
如何在贵州大学北校区租房？,上贵州大学贴吧发布求房帖子。
天津考生，过一本线10分，我应该去边陲的211（云南大学，贵州大学，内蒙古大学），还是本地普通一本？,别的不清楚，贵大是进不了的。
请问一下贵州2017高考文科总分601排名2577可以报什么大学呀……？,首先，建议你把问题描述的仔细一点，信息量多一点。 我的观点是，先看你所在的那一档的学校，优先选择985.211。坚持学校大于专业。 如果分数比较尴尬，踩线的这种，务必选择服从调配。
贵州卫视一档综艺节目《非常完美》发现去表白的都是些还没毕业的大学生，大学生公开荧屏求爱，是怎么一回事？,那就是一档扯淡的节目，都是一些长相不错的小屁孩在上面作秀，这些人的条件，长相 工作都没的说，试问一下生活中，像这样的人还有时间去那里相亲吗？ 如果我猜测没错的话有可能是他们节目请的人。
郑强正式出任贵州大学校长，你有何看法？,10级学生，12年郑强到贵大。大学的前半部分在老校长陈叔平的时期，后半部分在新校长郑强的时期度过。 不必其他学校，就他们两个做一下对比。 老校长陈叔平较为低调，在什么场合都惊不起什么波澜。有次消防演习，就在中山园食堂那里讲完话自己忙自己的去了。 新校长郑强就比较高调，到哪里都是人山人海的，随便随时有党宣的跟着拍照。不管是学生社团活动还是去巡考，都随时有党宣的在后面拍照。 学术上老校长似乎稍逊，老校长是研究数学的，我对数学不是很了解。新校长郑强，高分子领域。单从头衔来说，长江学者已经足够证明他的学术成绩。 贡献来说 老校长陈叔平数学领域，只记得有次建模比赛在贵大办的。 新校长郑强来说，没有到贵州大学的时候就已经帮助贵大建立了一个国家复合改性聚合物材料工程技术研究中心。后因为是第十二届中国大学生篮球协会主席，贵大篮球队也跟着进了CUBA。战况如何，没怎么关注。赶巧的是郑强上任的时候正值贵大110周年校庆，虽然校庆办的仓促，但是学术讲座特多，诸如诺奖获得者阿达 约内特、杨卫、江雷、乔松楼等。欧阳自远就不说了，名誉校长经常没事就来做讲座。是一位值得敬佩的科学家。 插一几个细节： 1，校庆期间，在主持阿达 约内特的讲演时，很多学生在听，郑强来做主持介绍完后立马去新区并叫上在场的学生一起去。原因是欧阳自远院士在新区做讲座； 2，邱冠周院士做讲座时，在场有一些材料学部的专家。郑强当场给在座的专家院士开价，希望他们来贵州； 3，毕业典礼时一一和在场的毕业生握手。 最后，如何评价这个人？以及对贵大的影响？ 说实话，贵大只是换校长不是换血，之前有的诟病后面依旧有，郑强而言只是把自己能做的做了。学校老师学生对郑强的不满大多也只是批评他说的多，做的少。但也不能因为他爱说就说他什么都没有做。现在来看，贵大成立医学院、调整院系划分整理出酿酒、烟草、旅游、大数据等学院也不无他的功劳。惠及学生的事情来说，给女生宿舍安装了窗帘，把北区的篮球场翻新等。至于老师待遇以及对博士学历老师的待遇来说，不管是郑强还是陈叔平都没有多大改变。 还有，贵大这么大的学校，不是换了一个校长就会有实质的一些改变。排除外界对郑强的关注，贵大还是以前的贵大。郑强也还是之前的郑强，愤青教授。 今年16年，郑强来贵大快4年了，不知道是否还继续任贵大校长。最近，郑校长去年两会的视频被翻出来，炒得很热。贵州大学从以前的国立贵州大学到贵州大学再到今天政策性的211，其中的滋味估计也只有贵大人自己能体会。
